Objects,,,,,,,
100,,,,,,,
,,Global Angle Tello_DC5B8B:Tello_DC5B8B,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
24157,0,-0.0205979,-0.0295462,-1.59126,-1029.14,1008.33,846.035
24158,0,-0.0208618,-0.0292548,-1.59137,-1029.05,1010.81,846.062
24159,0,-0.0206621,-0.0270453,-1.59155,-1028.88,1013.46,846.139
24160,0,-0.0201852,-0.0278083,-1.59129,-1028.54,1016.03,846.254
24161,0,-0.020262,-0.0285858,-1.59109,-1028.32,1018.54,846.261
24162,0,-0.020506,-0.0317799,-1.59102,-1027.99,1020.82,846.086
24163,0,-0.0203807,-0.0307971,-1.59085,-1027.88,1023.6,846.302
24164,0,-0.0207047,-0.0296692,-1.59086,-1027.72,1026.17,846.313
24165,0,-0.0209048,-0.0288697,-1.59135,-1027.44,1028.7,846.3
24166,0,-0.0207165,-0.0274012,-1.59189,-1027.28,1031.23,846.303
24167,0,-0.0210925,-0.0226456,-1.5924,-1027.21,1033.88,846.269
24168,0,-0.0209033,-0.0236808,-1.59178,-1026.92,1036.41,846.368
24169,0,-0.0210455,-0.0254154,-1.59131,-1026.69,1038.9,846.363
24170,0,-0.0213843,-0.0276691,-1.59163,-1026.27,1041.35,846.276
24171,0,-0.0213536,-0.0260556,-1.59158,-1026.17,1044.06,846.457
24172,0,-0.0211393,-0.026974,-1.59107,-1025.96,1046.59,846.436
24173,0,-0.0215357,-0.0249777,-1.59111,-1025.89,1049.16,846.429
24174,0,-0.0214535,-0.0272184,-1.59104,-1025.5,1051.59,846.345
24175,0,-0.021058,-0.0256216,-1.59124,-1025.44,1054.27,846.367
24176,0,-0.0209221,-0.0261725,-1.5912,-1025.12,1056.79,846.403
24177,0,-0.0206522,-0.025543,-1.59134,-1024.87,1059.39,846.371
24178,0,-0.0200063,-0.0264242,-1.59135,-1024.6,1061.9,846.358
24179,0,-0.0195493,-0.0252548,-1.59118,-1024.41,1064.52,846.337
24180,0,-0.0187104,-0.0225447,-1.59123,-1024.24,1067.09,846.237
24181,0,-0.017966,-0.0221742,-1.59076,-1024.05,1069.63,846.26
24182,0,-0.017123,-0.0230194,-1.59058,-1023.77,1072.12,846.213
24183,0,-0.0165319,-0.0204612,-1.5913,-1023.54,1074.7,846.095
24184,0,-0.0152028,-0.0170658,-1.59137,-1023.42,1077.29,846.064
24185,0,-0.0140805,-0.0162936,-1.59159,-1023.01,1079.8,846.01
24186,0,-0.0123696,-0.014777,-1.59141,-1022.82,1082.31,845.918
24187,0,-0.00878876,-0.0105329,-1.59157,-1022.56,1084.79,845.7
24188,0,-0.00387809,-0.00405029,-1.59147,-1022.37,1087.33,845.665
24189,0,0.00184134,0.0010045,-1.59113,-1022.05,1089.81,845.606
24190,0,0.00987661,0.00671307,-1.59125,-1021.68,1092.2,845.458
24191,0,0.0183693,0.0167687,-1.59074,-1021.59,1094.66,845.33
24192,0,0.0256461,0.0243983,-1.59074,-1021.35,1096.98,845.166
24193,0,0.034848,0.029895,-1.59064,-1020.96,1099.1,844.991
24194,0,0.043083,0.0378323,-1.59056,-1020.77,1101.32,844.769
24195,0,0.0488216,0.0438697,-1.59035,-1020.61,1103.4,844.571
24196,0,0.0542883,0.0477702,-1.59041,-1020.22,1105.3,844.319
24197,0,0.0584345,0.0511235,-1.59003,-1020,1107.19,844.084
24198,0,0.0613297,0.0503524,-1.59011,-1019.54,1108.83,843.855
24199,0,0.0626331,0.0505955,-1.58998,-1019.29,1110.46,843.53
24200,0,0.0622721,0.05196,-1.58991,-1019.18,1112.01,843.235
24201,0,0.0608971,0.0490587,-1.59039,-1018.73,1113.31,842.93
24202,0,0.0583415,0.0492004,-1.59061,-1018.66,1114.74,842.649
24203,0,0.0546547,0.0492736,-1.5908,-1018.49,1115.97,842.304
24204,0,0.051124,0.0468793,-1.59051,-1018.24,1117.14,841.997
24205,0,0.0469719,0.0406258,-1.59057,-1017.84,1118.14,841.654
24206,0,0.0428019,0.0338564,-1.59078,-1017.38,1119.08,841.377
24207,0,0.0390247,0.0311192,-1.59054,-1017.19,1120.08,841.094
24208,0,0.0351572,0.0289911,-1.59054,-1016.99,1120.98,840.774
24209,0,0.0315449,0.026057,-1.59041,-1016.67,1121.86,840.471
24210,0,0.0280785,0.0224399,-1.59044,-1016.38,1122.62,840.152
24211,0,0.0249431,0.0203115,-1.59096,-1016.19,1123.29,839.758
24212,0,0.0218866,0.0194089,-1.59111,-1016.01,1124.02,839.454
24213,0,0.0190788,0.017363,-1.59097,-1015.79,1124.69,839.154
24214,0,0.0164904,0.0122353,-1.59086,-1015.39,1125.23,838.869
24215,0,0.0140248,0.00873132,-1.59077,-1014.97,1125.86,838.626
24216,0,0.0122006,0.00801111,-1.59051,-1014.75,1126.53,838.37
24217,0,0.0103553,0.00838851,-1.59049,-1014.58,1127.1,838.075
24218,0,0.00834101,0.00895704,-1.59054,-1014.37,1127.63,837.771
24219,0,0.0066345,0.00660804,-1.59078,-1013.95,1128.02,837.405
24220,0,0.00510738,0.00481318,-1.59075,-1013.71,1128.51,837.135
24221,0,0.0034125,0.00372154,-1.59122,-1013.44,1128.92,836.855
24222,0,0.00188682,0.0015965,-1.59133,-1013.14,1129.34,836.577
24223,0,0.000468531,0.000585714,-1.59124,-1012.86,1129.78,836.282
24224,0,-0.000912923,-0.000417425,-1.59132,-1012.5,1130.22,836.005
24225,0,-0.00210127,-0.00126709,-1.59136,-1012.17,1130.63,835.768
24226,0,-0.00285167,-0.00320151,-1.59111,-1011.81,1131.01,835.488
24227,0,-0.00340734,-0.00322238,-1.59091,-1011.48,1131.4,835.223
24228,0,-0.00338228,-0.00435376,-1.5906,-1011.18,1131.77,834.915
24229,0,-0.00221006,-0.0067869,-1.59042,-1010.96,1132.16,834.637
24230,0,0.000720942,-0.0114927,-1.59012,-1010.52,1132.5,834.288
24231,0,0.00563633,-0.0181802,-1.58992,-1010.2,1132.86,833.913
24232,0,0.0140753,-0.0295682,-1.58985,-1009.74,1133.17,833.469
24233,0,0.0240757,-0.0415272,-1.59013,-1009.38,1133.47,833.02
24234,0,0.034494,-0.0519372,-1.59033,-1009.11,1133.77,832.559
24235,0,0.0485306,-0.0645432,-1.59041,-1008.86,1134.12,832.076
24236,0,0.0632419,-0.0756911,-1.59026,-1008.81,1134.53,831.603
24237,0,0.076144,-0.0870091,-1.59025,-1008.65,1134.84,831.082
24238,0,0.0908126,-0.101022,-1.59009,-1008.62,1135.1,830.625
24239,0,0.101766,-0.109556,-1.58992,-1008.87,1135.45,830.234
24240,0,0.11069,-0.115651,-1.58993,-1009.28,1135.71,829.743
24241,0,0.117477,-0.117747,-1.58974,-1009.9,1136.03,829.291
24242,0,0.121931,-0.120377,-1.58945,-1010.61,1136.24,828.845
24243,0,0.124923,-0.121693,-1.58918,-1011.46,1136.5,828.478
24244,0,0.127198,-0.12371,-1.58904,-1012.47,1136.78,828.147
24245,0,0.127802,-0.12468,-1.58887,-1013.66,1136.99,827.74
24246,0,0.128138,-0.125645,-1.58882,-1015.04,1137.18,827.319
24247,0,0.128304,-0.128669,-1.58891,-1016.42,1137.3,826.865
24248,0,0.128018,-0.127979,-1.58926,-1018.03,1137.5,826.374
24249,0,0.127903,-0.126134,-1.58932,-1019.87,1137.68,825.873
24250,0,0.12781,-0.126621,-1.58927,-1021.85,1137.85,825.513
24251,0,0.127211,-0.126237,-1.5894,-1023.99,1137.93,824.985
24252,0,0.127103,-0.124588,-1.58957,-1026.3,1138.08,824.518
24253,0,0.127511,-0.126659,-1.58931,-1028.67,1138.16,824.176
24254,0,0.127475,-0.127789,-1.58928,-1031.2,1138.25,823.743
24255,0,0.127468,-0.126126,-1.58968,-1034,1138.39,823.244
24256,0,0.127491,-0.124776,-1.58992,-1036.9,1138.47,822.822
24257,0,0.127429,-0.125247,-1.58994,-1039.81,1138.52,822.424
24258,0,0.127206,-0.125559,-1.59003,-1042.97,1138.54,821.986
24259,0,0.126112,-0.125737,-1.59016,-1046.21,1138.54,821.599
24260,0,0.124329,-0.12253,-1.5906,-1049.84,1138.62,821.213
24261,0,0.121836,-0.118482,-1.5909,-1053.5,1138.62,820.833
24262,0,0.11748,-0.115579,-1.59116,-1057.1,1138.56,820.581
24263,0,0.112122,-0.107709,-1.5914,-1061.1,1138.61,820.198
24264,0,0.10697,-0.102563,-1.59123,-1065.13,1138.55,819.911
24265,0,0.0999719,-0.0988684,-1.5915,-1069.03,1138.48,819.766
24266,0,0.0922003,-0.0911851,-1.59191,-1073.28,1138.5,819.532
24267,0,0.0852699,-0.0846787,-1.59197,-1077.68,1138.41,819.316
24268,0,0.0774094,-0.0773721,-1.59226,-1082.08,1138.31,819.041
24269,0,0.0691461,-0.0705486,-1.59235,-1086.42,1138.2,818.804
24270,0,0.0610517,-0.0646266,-1.59252,-1090.83,1138.1,818.717
24271,0,0.0525172,-0.0567366,-1.59282,-1095.4,1138.06,818.584
24272,0,0.0446482,-0.0490945,-1.59272,-1099.92,1137.95,818.452
24273,0,0.0369518,-0.041745,-1.59261,-1104.46,1137.87,818.32
24274,0,0.0282548,-0.0343269,-1.59234,-1109,1137.73,818.189
24275,0,0.0207403,-0.0289774,-1.59242,-1113.4,1137.51,818.029
24276,0,0.0144079,-0.0226131,-1.59281,-1118,1137.34,817.86
24277,0,0.00798846,-0.0154369,-1.59295,-1122.54,1137.28,817.794
24278,0,0.00196902,-0.00979628,-1.5927,-1127.06,1137.14,817.675
24279,0,-0.0039095,-0.00376092,-1.59286,-1131.54,1136.93,817.625
24280,0,-0.0091302,-0.000397193,-1.59265,-1135.77,1136.81,817.614
24281,0,-0.0139744,0.00394942,-1.59263,-1140.16,1136.67,817.573
24282,0,-0.0183016,0.00738354,-1.59229,-1144.45,1136.52,817.505
24283,0,-0.0228993,0.0131898,-1.59233,-1148.75,1136.4,817.448
24284,0,-0.026006,0.0157609,-1.59216,-1152.94,1136.22,817.409
24285,0,-0.0283694,0.0164139,-1.59211,-1156.93,1135.95,817.336
24286,0,-0.0307781,0.0195018,-1.59211,-1161.06,1135.84,817.258
24287,0,-0.0325876,0.0226009,-1.5923,-1165.12,1135.64,817.083
24288,0,-0.0335654,0.0239389,-1.59211,-1169.09,1135.47,817.03
24289,0,-0.0341593,0.0247098,-1.59202,-1172.94,1135.3,816.994
24290,0,-0.0345492,0.026443,-1.59227,-1176.72,1135.12,816.853
24291,0,-0.0344422,0.0268276,-1.59198,-1180.54,1134.95,816.812
24292,0,-0.034624,0.0252682,-1.59166,-1184.16,1134.73,816.763
24293,0,-0.0339966,0.0239213,-1.59135,-1187.79,1134.53,816.708
24294,0,-0.0336477,0.0211333,-1.59144,-1191.33,1134.24,816.633
24295,0,-0.0329711,0.0195815,-1.59183,-1194.81,1133.97,816.579
24296,0,-0.0316758,0.0185782,-1.59231,-1198.22,1133.8,816.536
24297,0,-0.0314386,0.0196999,-1.59258,-1201.83,1133.66,816.354
24298,0,-0.0302238,0.0162158,-1.59197,-1205.07,1133.49,816.485
24299,0,-0.0287609,0.0111801,-1.59182,-1208.22,1133.22,816.418
24300,0,-0.027733,0.00888902,-1.59181,-1211.55,1133.06,816.433
24301,0,-0.0265871,0.00635734,-1.59205,-1214.71,1132.81,816.392
24302,0,-0.0252527,0.00564258,-1.59212,-1217.99,1132.65,816.408
24303,0,-0.0239856,0.00342844,-1.59229,-1221.1,1132.37,816.422
24304,0,-0.0221425,0.000575128,-1.5928,-1224.09,1131.99,816.434
24305,0,-0.0200959,-0.000988126,-1.59268,-1227.22,1131.83,816.463
24306,0,-0.0183397,-0.00174354,-1.59285,-1230.3,1131.68,816.561
24307,0,-0.0162809,-0.00299905,-1.59285,-1233.39,1131.58,816.613
24308,0,-0.0140482,-0.00494479,-1.59243,-1236.33,1131.39,816.564
24309,0,-0.0124269,-0.00587613,-1.59193,-1239.32,1131.29,816.769
24310,0,-0.0110782,-0.00697018,-1.59192,-1242.31,1131.03,816.758
24311,0,-0.00957249,-0.00954241,-1.59199,-1245.22,1130.8,816.906
24312,0,-0.00836007,-0.0107702,-1.59185,-1248.13,1130.67,817.038
24313,0,-0.00710359,-0.0123205,-1.5922,-1250.98,1130.41,817.051
24314,0,-0.00610947,-0.0124062,-1.59255,-1253.99,1130.23,817.142
24315,0,-0.0052807,-0.0133999,-1.5928,-1256.74,1129.94,817.249
24316,0,-0.00446752,-0.0135871,-1.59263,-1259.68,1129.93,817.411
24317,0,-0.00390698,-0.0126124,-1.59273,-1262.67,1129.79,817.531
24318,0,-0.0035107,-0.0143104,-1.59251,-1265.49,1129.45,817.618
24319,0,-0.00283353,-0.0154765,-1.59231,-1268.27,1129.4,817.789
24320,0,-0.00227242,-0.0149045,-1.5921,-1271.19,1129.3,817.927
24321,0,-0.00220874,-0.0152382,-1.59216,-1274.02,1129.09,818.04
24322,0,-0.00191714,-0.0178757,-1.59227,-1276.81,1128.88,818.267
24323,0,-0.00167561,-0.0184842,-1.59206,-1279.65,1128.79,818.434
24324,0,-0.00142912,-0.01793,-1.59227,-1282.54,1128.54,818.584
24325,0,-0.0012829,-0.0180406,-1.59225,-1285.41,1128.5,818.733
24326,0,-0.00107066,-0.020308,-1.59207,-1288.1,1128.3,818.853
24327,0,-0.000914321,-0.0213167,-1.59205,-1290.84,1128.2,819.019
24328,0,-0.000511063,-0.0214716,-1.59195,-1293.72,1128.11,819.166
24329,0,-0.00141103,-0.0223114,-1.59155,-1296.54,1127.95,819.311
24330,0,-0.000730899,-0.0234043,-1.5918,-1299.37,1127.78,819.431
24331,0,-6.12E-05,-0.0243633,-1.59177,-1302.13,1127.61,819.546
24332,0,0.000336493,-0.0238916,-1.59196,-1305.03,1127.54,819.691
24333,0,0.000577394,-0.0237729,-1.5923,-1307.87,1127.36,819.731
24334,0,0.00103241,-0.0256208,-1.59193,-1310.66,1127.23,819.925
24335,0,0.00118117,-0.0272714,-1.59213,-1313.29,1127.1,820.077
24336,0,0.00143045,-0.0265639,-1.59209,-1316.19,1127.1,820.269
24337,0,0.00175009,-0.0265846,-1.59179,-1319.04,1127.01,820.374
24338,0,0.00189257,-0.0257322,-1.59191,-1321.94,1126.91,820.564
24339,0,0.00204957,-0.0265081,-1.59203,-1324.59,1126.76,820.709
24340,0,0.00210441,-0.0251671,-1.59204,-1327.49,1126.71,820.822
24341,0,0.00201799,-0.0244324,-1.59207,-1330.29,1126.61,820.993
24342,0,0.00196348,-0.0240039,-1.59181,-1333.17,1126.5,821.148
24343,0,0.00169397,-0.024782,-1.59152,-1335.86,1126.41,821.244
24344,0,0.00116569,-0.0228086,-1.59158,-1338.78,1126.37,821.458
24345,0,0.000925021,-0.022357,-1.59125,-1341.56,1126.28,821.598
24346,0,0.000348112,-0.0196933,-1.59136,-1344.5,1126.18,821.632
24347,0,-0.000257694,-0.0201828,-1.59149,-1347.26,1126.08,821.912
24348,0,-0.000377683,-0.0214621,-1.59149,-1349.96,1125.96,822.053
24349,0,-0.000501182,-0.0201949,-1.59177,-1352.83,1125.88,822.255
24350,0,-0.000866558,-0.0192175,-1.59144,-1355.71,1125.96,822.466
24351,0,-0.000916944,-0.0198303,-1.59125,-1358.4,1125.93,822.564
24352,0,-0.00123062,-0.0202877,-1.59143,-1361.12,1125.84,822.726
24353,0,-0.00144204,-0.022235,-1.59142,-1363.9,1125.69,822.945
24354,0,-0.00168906,-0.0240375,-1.5915,-1366.65,1125.6,823.059
24355,0,-0.00202893,-0.0236658,-1.5917,-1369.57,1125.59,823.266
24356,0,-0.00218665,-0.0238837,-1.5914,-1372.29,1125.6,823.486
24357,0,-0.00247593,-0.0224696,-1.59145,-1375.04,1125.59,823.549
24358,0,-0.00282284,-0.0221267,-1.59134,-1377.8,1125.57,823.753
24359,0,-0.00297933,-0.0223365,-1.59129,-1380.61,1125.5,823.996
24360,0,-0.0029119,-0.0226727,-1.59163,-1383.33,1125.44,824.186
24361,0,-0.00302647,-0.0231088,-1.5917,-1386.05,1125.43,824.399
24362,0,-0.00299916,-0.0205305,-1.59174,-1389.05,1125.5,824.59
24363,0,-0.00278773,-0.0214223,-1.59112,-1391.76,1125.54,824.731
24364,0,-0.0025985,-0.0215566,-1.59098,-1394.45,1125.48,824.975
24365,0,-0.00213166,-0.020985,-1.59115,-1397.21,1125.49,825.164
24366,0,-0.00155415,-0.021514,-1.59129,-1399.92,1125.44,825.342
24367,0,-0.00150806,-0.0214732,-1.59144,-1402.6,1125.5,825.614
24368,0,-0.00134749,-0.019539,-1.5914,-1405.43,1125.6,825.732
24369,0,-0.00114578,-0.0194716,-1.59112,-1408.14,1125.66,826.036
24370,0,-0.00139983,-0.0197835,-1.59117,-1410.78,1125.63,826.213
24371,0,-0.00129483,-0.0200007,-1.5913,-1413.52,1125.64,826.384
24372,0,-0.00119995,-0.0193114,-1.59123,-1416.34,1125.65,826.57
24373,0,-0.00117528,-0.0209557,-1.59123,-1418.97,1125.64,826.774
24374,0,-0.000722021,-0.0210717,-1.59089,-1421.68,1125.78,826.926
24375,0,-0.000550624,-0.0198514,-1.59091,-1424.35,1125.84,827.061
24376,0,-0.000460686,-0.0198182,-1.59098,-1427.08,1125.83,827.231
24377,0,-7.79E-06,-0.0177089,-1.59103,-1429.84,1125.9,827.27
24378,0,0.000451648,-0.0177347,-1.59101,-1432.49,1125.97,827.547
24379,0,0.000734176,-0.0190268,-1.59069,-1435.14,1126.02,827.714
24380,0,0.00112149,-0.0199334,-1.5909,-1437.72,1126.02,827.813
24381,0,0.00142419,-0.0205496,-1.59113,-1440.38,1126.05,827.974
24382,0,0.00125255,-0.0200475,-1.59098,-1443.16,1126.14,828.101
24383,0,0.00151546,-0.0183412,-1.59088,-1445.97,1126.22,828.234
24384,0,0.00158597,-0.0172874,-1.5908,-1448.46,1126.3,828.31
24385,0,0.00127923,-0.0167586,-1.59094,-1451.17,1126.35,828.412
24386,0,0.00142887,-0.0181109,-1.591,-1453.77,1126.37,828.632
24387,0,0.00155222,-0.0192076,-1.59103,-1456.39,1126.42,828.774
24388,0,0.00144994,-0.0200882,-1.59091,-1459.14,1126.5,828.886
24389,0,0.00183097,-0.0219836,-1.5907,-1461.73,1126.52,829.011
24390,0,0.00202157,-0.0221095,-1.59086,-1464.4,1126.58,829.062
24391,0,0.00227905,-0.0225177,-1.59087,-1466.95,1126.66,829.242
24392,0,0.00234516,-0.0222591,-1.59095,-1469.65,1126.77,829.343
24393,0,0.00253391,-0.0210691,-1.59079,-1472.34,1126.91,829.505
24394,0,0.00289387,-0.0199962,-1.59069,-1474.99,1126.95,829.58
24395,0,0.0030934,-0.0198852,-1.59088,-1477.58,1127.01,829.633
24396,0,0.00324788,-0.0194413,-1.59093,-1480.24,1127.07,829.761
24397,0,0.00371392,-0.0192361,-1.59099,-1482.89,1127.14,829.846
24398,0,0.00408179,-0.0193516,-1.59085,-1485.59,1127.23,829.94
24399,0,0.00411665,-0.0210517,-1.59069,-1488.05,1127.3,830.1
24400,0,0.00441371,-0.0224338,-1.59086,-1490.56,1127.35,830.17
24401,0,0.00436676,-0.0226837,-1.59105,-1493.26,1127.41,830.145
24402,0,0.00412296,-0.0224032,-1.59098,-1495.91,1127.48,830.244
24403,0,0.00428441,-0.0217593,-1.59077,-1498.63,1127.63,830.394
24404,0,0.00444559,-0.0204061,-1.59053,-1501.26,1127.75,830.469
24405,0,0.00427312,-0.0210565,-1.59051,-1503.8,1127.8,830.624
24406,0,0.0042293,-0.0212256,-1.59066,-1506.42,1127.9,830.72
24407,0,0.00443518,-0.0215889,-1.59058,-1509.04,1128,830.783
24408,0,0.00422311,-0.0210673,-1.59085,-1511.62,1128.07,830.776
24409,0,0.00426039,-0.0205535,-1.59107,-1514.26,1128.16,830.844
24410,0,0.00455991,-0.0200855,-1.59111,-1516.94,1128.23,830.935
24411,0,0.00482155,-0.0204222,-1.59108,-1519.58,1128.31,831.019
24412,0,0.00540624,-0.0209144,-1.59123,-1522.15,1128.44,831.042
24413,0,0.00567875,-0.0225385,-1.59107,-1524.59,1128.48,831.205
24414,0,0.00617638,-0.0240337,-1.59103,-1527.17,1128.56,831.299
24415,0,0.00635698,-0.0215542,-1.59109,-1529.92,1128.68,831.25
24416,0,0.00679004,-0.0194488,-1.5908,-1532.63,1128.84,831.357
24417,0,0.00713349,-0.0187577,-1.59072,-1535.21,1128.91,831.457
24418,0,0.00758046,-0.0178647,-1.59069,-1537.77,1129.04,831.528
24419,0,0.00782812,-0.0174,-1.59107,-1540.43,1129.1,831.566
24420,0,0.0081168,-0.0192004,-1.59095,-1542.94,1129.15,831.644
24421,0,0.00840436,-0.0192326,-1.59078,-1545.6,1129.28,831.697
24422,0,0.0083163,-0.0196068,-1.59102,-1548.15,1129.31,831.632
24423,0,0.00816848,-0.0217417,-1.59036,-1550.83,1129.41,831.781
24424,0,0.00822609,-0.0206584,-1.59058,-1553.57,1129.46,831.843
24425,0,0.00805045,-0.0211132,-1.59081,-1556.13,1129.48,831.88
24426,0,0.00777794,-0.0226326,-1.59097,-1558.55,1129.57,832.029
24427,0,0.00754876,-0.0228039,-1.59119,-1561.21,1129.63,832.044
24428,0,0.00739527,-0.0242944,-1.59108,-1563.8,1129.7,832.21
24429,0,0.00718366,-0.0248556,-1.59117,-1566.46,1129.79,832.295
24430,0,0.00683169,-0.0248535,-1.59107,-1569.14,1129.89,832.386
24431,0,0.0064808,-0.0231849,-1.59126,-1571.83,1129.94,832.376
24432,0,0.00632311,-0.0222363,-1.59116,-1574.49,1130.03,832.417
24433,0,0.00616187,-0.0220126,-1.59088,-1577.15,1130.14,832.588
24434,0,0.00568457,-0.021657,-1.59104,-1579.66,1130.24,832.671
24435,0,0.00546806,-0.0218239,-1.591,-1582.31,1130.3,832.727
24436,0,0.00551968,-0.0207573,-1.5908,-1585.01,1130.4,832.792
24437,0,0.0053948,-0.0193455,-1.59095,-1587.69,1130.45,832.786
24438,0,0.00551121,-0.0185564,-1.59098,-1590.33,1130.5,832.812
24439,0,0.00565886,-0.018225,-1.59103,-1592.96,1130.6,832.89
24440,0,0.00572134,-0.0195484,-1.59092,-1595.52,1130.64,832.932
24441,0,0.00588141,-0.0207666,-1.59088,-1598.09,1130.68,832.981
24442,0,0.00577138,-0.0196122,-1.59112,-1600.67,1130.84,832.961
24443,0,0.00577149,-0.0193695,-1.59097,-1603.33,1130.92,832.96
24444,0,0.00562806,-0.0198661,-1.59057,-1606.03,1131,832.979
24445,0,0.00578689,-0.0177131,-1.59088,-1608.78,1130.95,832.978
24446,0,0.00568081,-0.0167937,-1.59095,-1611.34,1131.14,832.968
24447,0,0.00568763,-0.0179478,-1.59107,-1613.85,1131.19,833.053
24448,0,0.00578295,-0.0198453,-1.59091,-1616.48,1131.22,833.108
24449,0,0.00551939,-0.0207133,-1.59088,-1619.12,1131.32,833.143
24450,0,0.00532302,-0.0208449,-1.59101,-1621.76,1131.36,833.082
24451,0,0.00520443,-0.0218464,-1.59096,-1624.32,1131.46,833.187
24452,0,0.00482575,-0.0213342,-1.59125,-1627.02,1131.47,833.156
24453,0,0.00469859,-0.0233567,-1.59094,-1629.54,1131.54,833.245
24454,0,0.00462436,-0.0251575,-1.59079,-1632.13,1131.59,833.289
24455,0,0.00445945,-0.0241701,-1.59104,-1634.77,1131.72,833.353
24456,0,0.00449316,-0.0241079,-1.59107,-1637.43,1131.78,833.426
24457,0,0.0044627,-0.0243154,-1.59121,-1640.05,1131.86,833.484
24458,0,0.00448429,-0.0233509,-1.59143,-1642.75,1131.82,833.413
24459,0,0.00449167,-0.0231067,-1.59139,-1645.37,1132.01,833.512
24460,0,0.00457412,-0.0243009,-1.59134,-1647.93,1132.05,833.557
24461,0,0.00475819,-0.0266821,-1.59119,-1650.46,1132.12,833.674
24462,0,0.00482318,-0.0253804,-1.59133,-1653.13,1132.26,833.663
24463,0,0.0046363,-0.0240273,-1.59147,-1655.74,1132.44,833.809
24464,0,0.00453243,-0.0221708,-1.59161,-1658.48,1132.53,833.807
24465,0,0.00467437,-0.0205513,-1.5915,-1661.16,1132.61,833.831
24466,0,0.00481459,-0.0206307,-1.59107,-1663.73,1132.76,833.953
24467,0,0.00501699,-0.0206589,-1.59088,-1666.33,1132.86,834.002
24468,0,0.00525237,-0.0200386,-1.59071,-1668.99,1132.96,834.009
24469,0,0.00533317,-0.0196353,-1.59072,-1671.61,1133.06,834.01
24470,0,0.005497,-0.017601,-1.59115,-1674.2,1133.2,834.03
24471,0,0.00545962,-0.0156945,-1.59128,-1676.96,1133.27,834.006
24472,0,0.00554451,-0.0144771,-1.59109,-1679.58,1133.36,833.981
24473,0,0.00548908,-0.0134116,-1.59116,-1682.18,1133.43,833.939
24474,0,0.00553385,-0.0133013,-1.591,-1684.67,1133.52,833.999
24475,0,0.00512565,-0.0112247,-1.5914,-1687.24,1133.61,833.901
24476,0,0.00467189,-0.00884729,-1.59132,-1689.95,1133.75,833.898
24477,0,0.0038285,-0.00705457,-1.59099,-1692.63,1133.84,833.795
24478,0,0.00297751,-0.00575963,-1.59106,-1695.14,1133.81,833.781
24479,0,0.00200099,-0.00616428,-1.59105,-1697.62,1133.85,833.752
24480,0,0.000893727,-0.00635917,-1.59092,-1700.15,1133.89,833.657
24481,0,-0.00102416,-0.00441724,-1.59098,-1702.73,1133.94,833.551
24482,0,-0.00287017,-0.00409002,-1.5913,-1705.22,1133.89,833.482
24483,0,-0.00458195,-0.00315737,-1.59124,-1707.67,1133.92,833.376
24484,0,-0.00698802,-0.000480221,-1.59138,-1710.11,1133.96,833.24
24485,0,-0.00920425,0.0032178,-1.59117,-1712.7,1134,833.181
24486,0,-0.0113739,0.00531214,-1.59104,-1715.15,1134.02,833.101
24487,0,-0.0141518,0.00904495,-1.5914,-1717.59,1134.01,832.994
24488,0,-0.0170558,0.0118239,-1.59154,-1719.88,1133.95,832.77
24489,0,-0.0206065,0.0139387,-1.59125,-1722.2,1133.93,832.827
24490,0,-0.026072,0.0170128,-1.59094,-1724.42,1133.95,832.772
24491,0,-0.0321434,0.0248362,-1.59116,-1726.8,1133.96,832.587
24492,0,-0.0379447,0.0319134,-1.59134,-1729.04,1133.9,832.519
24493,0,-0.0441185,0.0386779,-1.59124,-1731.26,1133.89,832.471
24494,0,-0.0500187,0.0456893,-1.59146,-1733.36,1133.7,832.369
24495,0,-0.0553233,0.0488243,-1.59043,-1735.19,1133.84,832.326
24496,0,-0.0605261,0.0508705,-1.58986,-1736.92,1133.71,832.084
